Date,Nifty_Open,Nifty_Close,DowJones_Open,DowJones_Close,Nasdaq_Open,Nasdaq_Close,HangSeng_Open,HangSeng_Close,Nikkei_Open,Nikkei_Close,DAX_Open,DAX_Close,VIX_Open,VIX_Close,Nifty_Return,DowJones_Return,Nasdaq_Return,HangSeng_Return,Nikkei_Return,DAX_Return,VIX_Return,Quarter,Month,Year
2019-01-30,10702.25,10651.7998046875,24826.51953125,25014.859375,7094.7900390625,7183.080078125,27571.41015625,27642.849609375,20701.619140625,20556.5390625,11210.6796875,11181.66015625,19.149999618530273,17.65999984741211,-0.471398026699993,0.7586236303197076,1.2444348398809921,0.25910699786534425,-0.7008151253265686,-0.25885612700501126,-7.780677810961328,1,1,2019
2019-01-31,10690.5498046875,10830.9501953125,24954.48046875,24999.669921875,7208.169921875,7281.740234375,27842.05078125,27942.470703125,20832.91015625,20773.490234375,11257.919921875,11173.099609375,17.389999389648438,16.56999969482422,1.3133130960527255,0.18108753328521446,1.0206517506854609,0.3606771737613056,-0.2852214185600645,-0.7534279253060563,-4.715352062130211,1,1,2019
2019-02-01,10851.349609375,10893.650390625,25025.310546875,25063.890625,7256.3701171875,7263.8701171875,28193.279296875,27930.740234375,20797.029296875,20788.390625,11198.4599609375,11180.66015625,16.6299991607666,16.139999389648438,0.38982046264046577,0.1541642332579071,0.10335746218671284,-0.9312115122737793,-0.041538008874652414,-0.15894868356532355,-2.9464810333494706,1,2,2019
2019-02-04,10876.75,10912.25,25062.119140625,25239.369140625,7266.27978515625,7347.5400390625,27985.419921875,27990.2109375,20831.900390625,20883.76953125,11180.419921875,11176.580078125,16.719999313354492,15.729999542236328,0.3263842600041373,0.7072426677306896,1.1183199148517597,0.017119684601391558,0.24898900077470953,-0.034344360738071844,-5.921051505830133,1,2,2019
2019-02-05,10908.650390625,10934.349609375,25287.9296875,25411.51953125,7356.33984375,7402.080078125,27916.09765625,27979.23828125,20960.470703125,20844.44921875,11178.75,11367.98046875,15.789999961853027,15.56999969482422,0.23558568502741786,0.48873057334974845,0.62177978922305,0.2261799832393972,-0.5535251856615144,1.6927694845130268,-1.3932885849290957,1,2,2019
2019-02-06,10965.099609375,11062.4501953125,25371.5703125,25390.30078125,7400.43994140625,7375.27978515625,27846.775390625,27968.265625,20928.869140625,20874.060546875,11337.5400390625,11324.7197265625,15.4399995803833,15.380000114440918,0.8878221758630142,0.0738246333171263,-0.3399818990385456,0.4362811588443427,-0.261880340412713,-0.11307843196874047,-0.3885975879080517,1,2,2019
2019-02-07,11070.4501953125,11069.400390625,25265.810546875,25169.529296875,7316.5,7288.35009765625,27777.453125,27957.29296875,20812.220703125,20751.279296875,11262.9697265625,11022.01953125,15.65999984741211,16.3700008392334,-0.009482944857513682,-0.38107326824671583,-0.3847454704264334,0.6474310043498633,-0.2928154910487256,-2.1393131754962007,4.533850566662809,1,2,2019
2019-02-08,11023.5,10943.599609375,25042.359375,25106.330078125,7232.2998046875,7298.2001953125,27708.130859375,27946.3203125,20510.5,20333.169921875,10991.7900390625,10906.7802734375,16.809999465942383,15.720000267028809,-0.7248187111625165,0.25544998443262695,0.9111955035698011,0.8596373906773613,-0.8645819366909632,-0.7733932810114936,-6.484231014533634,1,2,2019
2019-02-11,10930.900390625,10888.7998046875,25142.810546875,25053.109375,7327.3701171875,7307.89990234375,27927.44921875,28143.83984375,20459.5380859375,20731.45068359375,10955.830078125,11014.58984375,16.170000076293945,15.970000267028809,-0.3851520408475042,-0.3567666856804478,-0.26571900330351195,0.7748313256432998,1.3290260831604224,0.5363333057010706,-1.2368571943196633,1,2,2019
2019-02-12,10879.7001953125,10831.400390625,25152.029296875,25425.759765625,7358.85009765625,7414.6201171875,28093.310546875,28171.330078125,20442.55078125,20864.2109375,11123.4296875,11126.080078125,15.229999542236328,15.43000030517578,-0.4439442615184368,1.088303713068629,0.7578632366626468,0.2777156900744068,2.062659209029573,0.02382709919026492,1.3132026851662257,1,2,2019
2019-02-13,10832.89990234375,10788.72509765625,25480.859375,25543.26953125,7437.4599609375,7420.3798828125,28184.869140625,28497.58984375,21029.9296875,21144.48046875,11174.849609375,11167.2197265625,15.460000038146973,15.649999618530272,-0.407783742910267,0.24492955803222394,-0.2296493455387562,1.1095339899032983,0.5447035865178758,-0.06827727512412342,1.228975290520583,1,2,2019
2019-02-14,10786.099609375,10746.0498046875,25460.650390625,25439.390625,7390.25,7426.9501953125,28396.400390625,28432.05078125,21147.890625,21139.7109375,11257.7998046875,11089.7900390625,15.609999656677246,16.219999313354492,-0.37130942729927824,-0.08350048132638502,0.4966028931700552,0.12554545694027433,-0.03867850295353038,-1.4923854442236966,3.9077493279528426,1,2,2019
2019-02-15,10780.25,10724.400390625,25564.630859375,25883.25,7468.56982421875,7472.41015625,28241.439453125,27900.83984375,21051.509765625,20900.630859375,11044.7998046875,11299.7998046875,16.81999969482422,14.90999984741211,-0.5180734155052062,1.246327953560717,0.05141991199970763,-1.206027794512123,-0.7167129955513694,2.3087788326573015,-11.35552843083491,1,2,2019
2019-02-18,10738.650390625,10640.9501953125,25778.544921875,25889.302734375,7455.204956054688,7483.1800537109375,28186.75,28347.009765625,21217.3203125,21281.849609375,11287.740234375,11299.2001953125,15.94249963760376,14.887500047683716,-0.9097995721864054,0.42965114142658145,0.3752425026696191,0.5685641857433014,0.3041349987867371,0.10152573233923766,-6.617529332925962,1,2,2019
2019-02-19,10636.7001953125,10604.349609375,25849.849609375,25891.3203125,7450.75,7486.77001953125,28440.490234375,28228.130859375,21256.580078125,21302.650390625,11280.73046875,11309.2099609375,15.649999618530272,14.880000114440918,-0.30414118423452996,0.16042918528222216,0.48344152644029126,-0.7466797275643612,0.21673435863472057,0.2524614187564732,-4.920124746697382,1,2,2019
2019-02-20,10655.4501953125,10735.4501953125,25872.259765625,25954.439453125,7490.31005859375,7489.06982421875,28404.6796875,28514.05078125,21346.0390625,21431.490234375,11338.740234375,11401.9697265625,14.920000076293944,14.020000457763672,0.7507894883239495,0.31763629557085493,-0.016557850947399165,0.3850460380235541,0.4003139487602537,0.5576412447990546,-6.032168994156113,1,2,2019
2019-02-21,10744.099609375,10789.849609375,25922.41015625,25850.630859375,7475.41015625,7459.7099609375,28450.0,28629.919921875,21422.310546875,21464.23046875,11448.650390625,11423.2802734375,14.0,14.460000038146973,0.425815114000617,-0.2769005522339277,-0.21002453356186038,0.6324074582601055,0.19568347580095702,-0.2215991957294366,3.2857145581926614,1,2,2019
2019-02-22,10782.7001953125,10791.650390625,25906.26953125,26031.810546875,7481.6298828125,7527.5400390625,28478.9609375,28816.30078125,21376.359375,21425.509765625,11422.6201171875,11457.7001953125,14.460000038146973,13.510000228881836,0.0830051392543666,0.4845970411662838,0.6136384313192117,1.1845230045096338,0.2299287252930552,0.30711060829393566,-6.569846519771364,1,2,2019
2019-02-25,10813.25,10880.099609375,26126.150390625,26091.94921875,7585.2998046875,7554.4599609375,28975.51953125,28959.30078125,21567.66015625,21528.23046875,11517.759765625,11505.3896484375,13.90999984741211,14.850000381469728,0.6182194009664069,-0.13090781214852307,-0.40657382758875077,-0.055973974797960506,-0.18281856823756487,-0.10740037506615549,6.757732166564341,1,2,2019
2019-02-26,10775.2998046875,10835.2998046875,26051.609375,26057.98046875,7535.2900390625,7549.2998046875,28971.23046875,28772.060546875,21556.01953125,21449.390625,11446.2900390625,11540.7900390625,15.15999984741211,15.170000076293944,0.5568290542959987,0.02445566282793229,0.18592204881795127,-0.6874748453982163,-0.49465953626280074,0.8255950153062865,0.06596457112459174,1,2,2019
2019-02-27,10881.2001953125,10806.650390625,25995.599609375,25985.16015625,7526.419921875,7554.509765625,28833.16015625,28757.439453125,21504.609375,21556.509765625,11493.8095703125,11487.330078125,15.529999732971191,14.699999809265137,-0.6851248331927137,-0.04015853945232768,0.37321653643532277,-0.26261673266010854,0.24134542376452722,-0.0563737562194867,-5.344494127349606,1,2,2019
2019-02-28,10865.7001953125,10792.5,25984.279296875,25916.0,7533.31005859375,7532.52978515625,28719.7109375,28633.1796875,21536.55078125,21385.16015625,11430.7998046875,11515.6396484375,15.170000076293944,14.779999732971191,-0.6736813458563748,-0.2627715631243681,-0.010357644002849583,-0.30129568569930876,-0.7029474057275813,0.742203915733081,-2.570865796712836,1,2,2019
2019-03-01,10842.650390625,10863.5,26019.669921875,26026.3203125,7587.4501953125,7595.35009765625,28716.599609375,28812.169921875,21490.01953125,21602.689453125,11584.240234375,11601.6796875,14.56999969482422,13.56999969482422,0.19229255416210253,0.025559089123605484,0.1041180125126954,0.3328051155081729,0.5242895275695749,0.15054464317176608,-6.863418125912764,1,3,2019
2019-03-04,10859.2998046875,10956.462646484377,26122.189453125,25819.650390625,7636.6201171875,7577.56982421875,28855.109375,28959.58984375,21812.810546875,21822.0390625,11646.2099609375,11592.66015625,13.770000457763672,14.630000114440918,0.894743156045252,-1.1581688550375597,-0.7732516749896642,0.3620865455478801,0.04230777874849382,-0.4598045618884698,6.24545844653454,1,3,2019
2019-03-05,10864.849609375,10987.4501953125,25829.0703125,25806.630859375,7582.2900390625,7576.35986328125,28823.16015625,28961.599609375,21712.80078125,21726.279296875,11570.9697265625,11620.740234375,14.520000457763672,14.739999771118164,1.128414937577333,-0.08687673560647054,-0.0782108802314192,0.4803062966535294,0.06207635652715663,0.4301325557722793,1.5151467384208048,1,3,2019
2019-03-06,11024.849609375,11053.0,25818.759765625,25673.4609375,7575.3798828125,7505.919921875,29003.25,29037.599609375,21659.029296875,21596.810546875,11593.2099609375,11587.6298828125,14.90999984741211,15.739999771118164,0.25533582427339657,-0.5627645535416086,-0.9169171977116969,0.1184336561419841,-0.2872647206261318,-0.048132295919781305,5.5667332810208965,1,3,2019
2019-03-07,11077.9501953125,11058.2001953125,25645.44921875,25473.23046875,7483.7900390625,7421.4599609375,28965.419921875,28779.44921875,21456.880859375,21456.009765625,11546.419921875,11517.7998046875,16.329999923706055,16.59000015258789,-0.17828207973309876,-0.6715372717046686,-0.8328678089532311,-0.6420438703343393,-0.004059740815587366,-0.24787005306535254,1.5921630746880584,1,3,2019
2019-03-08,11038.849609375,11035.400390625,25347.380859375,25450.240234375,7334.35009765625,7408.14013671875,28409.140625,28228.419921875,21339.169921875,21025.560546875,11429.76953125,11457.83984375,17.3799991607666,16.049999237060547,-0.03124617937607077,0.40579883014602025,1.0060883115748755,-0.6361357617624169,-1.4696418658652501,0.2455894882504261,-7.652474038712155,1,3,2019
2019-03-11,11068.75,11168.0498046875,25208.0,25650.880859375,7442.56005859375,7558.06005859375,28265.849609375,28503.30078125,21062.75,21125.08984375,11497.98046875,11543.48046875,16.280000686645508,14.329999923706056,0.8971185064935066,1.7569059797484927,1.5518853605572838,0.8400638054631269,0.29597200626698794,0.39572166715418433,-11.977891159052824,1,3,2019
2019-03-12,11231.349609375,11301.2001953125,25600.30078125,25554.66015625,7571.85009765625,7591.02978515625,28760.26953125,28920.869140625,21361.609375,21503.689453125,11612.4599609375,11524.169921875,13.970000267028809,13.770000457763672,0.6219251324809132,-0.1782815967280658,0.2533025251772586,0.5584078730573006,0.6651187915236372,-0.7603043572119421,-1.4316378342322924,1,3,2019
2019-03-13,11326.2001953125,11341.7001953125,25637.23046875,25702.890625,7621.3798828125,7643.41015625,28924.279296875,28807.44921875,21425.76953125,21290.240234375,11499.3203125,11572.41015625,14.0,13.40999984741211,0.13685083905204928,0.25611251702883886,0.28905885517112184,-0.4039169893426607,-0.6325527616514649,0.635601424812472,-4.214286804199219,1,3,2019
2019-03-14,11382.5,11343.25,25692.310546875,25709.939453125,7644.7900390625,7630.91015625,28891.060546875,28851.390625,21474.580078125,21287.01953125,11573.419921875,11587.4697265625,13.350000381469728,13.5,-0.3448275862068966,0.06861549574467617,-0.18156002639154398,-0.13730863846495553,-0.8734072852304937,0.12139717371651199,1.1235926160607188,1,3,2019
2019-03-15,11376.849609375,11426.849609375,25720.9609375,25848.869140625,7658.41015625,7688.52978515625,28843.859375,29012.259765625,21376.73046875,21450.849609375,11608.669921875,11685.6904296875,13.210000038146973,12.880000114440918,0.4394889773246005,0.497291696977447,0.3932882712173555,0.5838344599993391,0.34672814317115774,0.6634740097775117,-2.4981069095617148,1,3,2019
2019-03-18,11473.849609375,11462.2001953125,25801.880859375,25914.099609375,7696.3798828125,7714.47998046875,29112.439453125,29409.009765625,21576.359375,21584.5,11685.5400390625,11657.0595703125,13.130000114440918,13.100000381469728,-0.10153012684584561,0.4349246886752669,0.23517677053170163,1.0187064982222418,0.03772937249753238,-0.24372402691527564,-0.22848235117831173,1,3,2019
2019-03-19,11500.2998046875,11532.400390625,25987.869140625,25887.380859375,7747.39990234375,7723.9501953125,29419.140625,29466.279296875,21558.4296875,21566.849609375,11672.759765625,11788.41015625,12.890000343322754,13.5600004196167,0.279128253025333,-0.386673800403719,-0.302678412458817,0.16023130136895355,0.039056285624931374,0.9907716165424543,5.197828226909374,1,3,2019
2019-03-20,11553.349609375,11521.0498046875,25867.7890625,25745.669921875,7721.9501953125,7728.97021484375,29357.189453125,29320.970703125,21548.650390625,21608.919921875,11704.4404296875,11603.8896484375,13.539999961853027,13.90999984741211,-0.2795709104248886,-0.4720895950169688,0.09090993018203358,-0.12337267522775279,0.279690514985667,-0.8590823444661219,2.732643180217893,1,3,2019
2019-03-21,11551.27490234375,11488.97509765625,25688.439453125,25962.509765625,7705.43017578125,7838.9599609375,29387.75,29071.560546875,21630.955078125,21618.1298828125,11566.8701171875,11549.9599609375,14.109999656677246,13.630000114440918,-0.5393327162083156,1.066901370167347,1.7329309605055434,-1.0759226314535817,-0.05929093406268451,-0.14619474480717803,-3.401839503299909,1,3,2019
2019-03-22,11549.2001953125,11456.900390625,25844.650390625,25502.3203125,7800.25,7642.669921875,29173.330078125,29113.359375,21713.259765625,21627.33984375,11578.3896484375,11364.169921875,13.770000457763672,16.479999542236328,-0.7991878496050483,-1.3245684230620443,-2.0201926620941637,-0.20556687551404274,-0.39570254674990235,-1.850168573238584,19.680457475545907,1,3,2019
2019-03-25,11395.650390625,11354.25,25490.720703125,25516.830078125,7618.97998046875,7637.5400390625,28501.369140625,28523.349609375,21267.41015625,20977.109375,11323.2001953125,11346.650390625,17.760000228881836,16.329999923706055,-0.3632999364306522,0.102426978444745,0.24360293164345748,0.07712074687201499,-1.365002974584977,0.2070986550446026,-8.051803416366361,1,3,2019
2019-03-26,11375.2001953125,11483.25,25649.560546875,25657.73046875,7700.0,7691.52001953125,28677.759765625,28566.91015625,21174.33984375,21428.390625,11374.1796875,11419.48046875,16.219999313354492,14.68000030517578,0.9498716755070845,0.031852092982526274,-0.11012961647727272,-0.38653510692934756,1.1998049673552766,0.39827734829778244,-9.494445581824271,1,3,2019
2019-03-27,11531.4501953125,11445.0498046875,25676.33984375,25625.58984375,7702.0498046875,7643.3798828125,28564.7109375,28728.25,21353.609375,21378.73046875,11439.01953125,11419.0400390625,14.520000457763672,15.149999618530272,-0.7492586722537422,-0.1976527819340002,-0.7617442546176894,0.5725213283545065,0.11764331410600228,-0.17466088009482345,4.338837058574242,1,3,2019
2019-03-28,11463.650390625,11570.0,25693.3203125,25717.4609375,7660.06982421875,7669.169921875,28663.19921875,28775.2109375,21191.3203125,21033.759765625,11422.16015625,11428.16015625,15.380000114440918,14.43000030517578,0.927711555666186,0.09395681331328516,0.11879914759364636,0.3907858222494845,-0.743514535911482,0.05252946831354757,-6.176851769806844,1,3,2019
2019-03-29,11514.037841796877,11594.78759765625,25827.310546875,25928.6796875,7726.7099609375,7729.31982421875,28812.640625,29051.359375,21228.509765625,21205.810546875,11492.08984375,11526.0400390625,14.1899995803833,13.710000038146973,0.7013157066953968,0.392488178128424,0.03377716122960747,0.8285209020129511,-0.1069279897675931,0.29542229284749194,-3.382660721850158,1,3,2019
2019-04-01,11665.2001953125,11669.150390625,26075.099609375,26258.419921875,7800.240234375,7828.91015625,29383.720703125,29562.01953125,21500.890625,21509.029296875,11617.1796875,11681.990234375,13.899999618530272,13.399999618530272,0.03386307346947488,0.7030474101586531,0.3675517806317564,0.6067945918980834,0.03785271976378886,0.557885378537578,-3.597122400877216,2,4,2019
2019-04-02,11711.5498046875,11713.2001953125,26213.55078125,26179.130859375,7824.60986328125,7848.68994140625,29736.990234375,29624.669921875,21744.640625,21505.310546875,11703.240234375,11754.7900390625,13.619999885559082,13.359999656677246,0.014091991687892902,-0.13130583552846967,0.3077479714100662,-0.3777124437097919,-1.1006393816867233,0.4404746348458852,-1.9089591120885923,2,4,2019
2019-04-03,11735.2998046875,11643.9501953125,26238.029296875,26218.130859375,7891.18017578125,7895.5498046875,29785.26953125,29986.390625,21563.640625,21713.2109375,11855.400390625,11954.400390625,13.0600004196167,13.739999771118164,-0.7784173467686926,-0.07583815565893107,0.05537357922279849,0.6752367761486546,0.6936227286527596,0.8350624756485416,5.206732998875526,2,4,2019
2019-04-04,11660.2001953125,11598.0,26213.419921875,26384.630859375,7894.259765625,7891.77978515625,29950.419921875,29936.3203125,21724.689453125,21724.94921875,11924.6103515625,11988.009765625,13.84000015258789,13.579999923706056,-0.533440200602259,0.6531423141668177,-0.03141498433518619,-0.047076499801266616,0.0011957161715038182,0.5316686431954791,-1.878614349821504,2,4,2019
2019-04-05,11638.400390625,11665.9501953125,26427.560546875,26424.990234375,7914.509765625,7938.68994140625,29992.7099609375,29971.52783203125,21743.140625,21807.5,11993.2197265625,12009.75,13.460000038146973,12.81999969482422,0.23671470101417036,-0.009725878767512401,0.30551703766001376,-0.07062425814085356,0.29599852252254844,0.13783015582453528,-4.754831660541811,2,4,2019
2019-04-08,11704.349609375,11604.5,26312.669921875,26341.01953125,7924.89013671875,7953.8798828125,30119.580078125,30077.150390625,21900.55078125,21761.650390625,11979.73046875,11963.400390625,13.550000190734863,13.18000030517578,-0.8530983156468774,0.1077412875970887,0.3658062836660726,-0.1408707803692638,-0.6342324081818005,-0.13631423651473795,-2.7306264232533373,2,4,2019
2019-04-09,11612.0498046875,11671.9501953125,26243.5390625,26150.580078125,7924.77001953125,7909.27978515625,30065.990234375,30157.490234375,21750.2890625,21802.58984375,11927.009765625,11850.5703125,13.460000038146973,14.279999732971191,0.5158468283594485,-0.3542166479666275,-0.19546604301226458,0.30433057180796386,0.2404601662980772,-0.6408936911019156,6.092122529719602,2,4,2019
2019-04-10,11646.849609375,11584.2998046875,26173.7109375,26157.16015625,7922.72998046875,7964.240234375,30052.26953125,30119.560546875,21579.6796875,21687.5703125,11864.4599609375,11905.91015625,14.09000015258789,13.300000190734863,-0.5370534246200899,-0.06323437012627472,0.5239387686893506,0.22391325738319734,0.4999639779755188,0.3493643659211667,-5.606813011339316,2,4,2019
2019-04-11,11592.5498046875,11596.7001953125,26188.2109375,26143.05078125,7975.2001953125,7947.35986328125,30138.140625,29839.44921875,21662.650390625,21711.380859375,11914.509765625,11935.2001953125,13.369999885559082,13.020000457763672,0.035802223798268876,-0.17244460248841692,-0.34908630942723445,-0.9910744327811364,0.2249515542709825,0.17365741515605398,-2.6177967897624597,2,4,2019
2019-04-12,11612.849609375,11643.4501953125,26357.7890625,26412.30078125,7984.14990234375,7984.16015625,29806.349609375,29909.759765625,21782.349609375,21870.560546875,11912.580078125,11999.9296875,12.960000038146973,12.010000228881836,0.26350626217355205,0.20681445860554148,0.0001284282782189493,0.34694002320054107,0.4049652084458075,0.733255170602375,-7.330245420284491,2,4,2019
2019-04-15,11667.0,11690.349609375,26407.759765625,26384.76953125,7987.16015625,7976.009765625,30119.849609375,29810.720703125,22122.970703125,22169.109375,12011.1103515625,12020.2802734375,12.460000038146973,12.31999969482422,0.20013379082026225,-0.08705863192881058,-0.13960394441664917,-1.0263295144534241,0.2085554986902489,0.07634533033665039,-1.1235982575773147,2,4,2019
2019-04-16,11736.2001953125,11787.150390625,26482.189453125,26452.66015625,8000.56982421875,8000.22998046875,29754.30078125,30129.869140625,22108.150390625,22221.66015625,12026.740234375,12101.3203125,12.260000228881836,12.18000030517578,0.4341285464170062,-0.11150625188022523,-0.0042477443165516715,1.2622321799330216,0.5134294982593117,0.6201188075205463,-0.6525279136422398,2,4,2019
